Timestamp,Order_ID,Product_Category,Region,Assigned_Facility,Production_Line,Forecasted_Demand,Actual_Order_Qty,Workforce_Required,Workforce_Deployed,Schedule_Status,Operator_Override_Flag,Machine_Temperature_C,Machine_Vibration_Hz,Predicted_Time_To_Failure_Hrs,Machine_OEE_Pct,Raw_Material_Inventory_Units,Inventory_Threshold,Procurement_Action,Live_Supplier_Quote_USD,Grid_Pricing_Period,Energy_Consumed_kWh,Carbon_Emissions_kg,Carbon_Cost_Penalty_USD
2026-01-14 20:00:00,ORD-108938,Galaxy A Smartphone,China,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5422,8133,150,150,Rerouted,0,71.52566080022683,50.748733471938216,412.9292171256335,90.63316403418531,143983,20000,None,0.0,Peak,4066,1626.4,609.9
2026-01-14 22:00:00,ORD-108939,Galaxy Tab,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),1044,1044,80,80,On-Time,0,76.98828496478708,47.82319254801755,468.7488491633884,93.09707678072968,109532,20000,None,0.0,Off-Peak,522,208.8,0.0
2026-01-15 00:00:00,ORD-108940,EcoBubble Washing Machine,China,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1164,1164,80,80,On-Time,0,68.72182355200421,56.44682336340238,419.131227497752,96.60601646412854,54473,20000,None,0.0,Off-Peak,2910,1164.0,0.0
2026-01-15 02:00:00,ORD-108941,Galaxy S Smartphone,Korea,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5628,5628,150,150,On-Time,0,76.07440322084764,49.40379885417396,375.86802293649157,90.49626137004984,30507,20000,None,0.0,Off-Peak,2814,1125.6000000000001,0.0
2026-01-15 04:00:00,ORD-108942,Galaxy A Smartphone,Japan,Gumi (Korea) - Primary,Line 1 (High Speed),5400,5400,150,150,On-Time,0,72.79401033731267,49.80270892480123,488.45041047712624,94.72475639081723,138583,20000,None,0.0,Off-Peak,2700,1080.0,0.0
2026-01-15 06:00:00,ORD-108943,EcoBubble Washing Machine,Australia/NZ,Noida Plant (India) - Primary,Line 2 (Standard),1013,1013,80,80,On-Time,0,73.64565010491295,54.02662022772358,488.73779627464313,89.85426138200191,53460,20000,None,0.0,Off-Peak,2532,1012.8000000000001,0.0
2026-01-15 08:00:00,ORD-108944,Galaxy S Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5105,5105,150,150,On-Time,0,74.75194992467969,54.9285396702211,325.35534005282784,91.55558044240159,25402,20000,None,0.0,Off-Peak,2552,1020.8000000000001,0.0
2026-01-15 10:00:00,ORD-108945,Galaxy S Smartphone,China,Gumi (Korea) - Primary,Line 1 (High Speed),5233,5233,150,150,On-Time,0,75.30951850569785,43.78082544739496,375.464977847422,95.47415392431309,20169,20000,None,0.0,Off-Peak,2616,1046.4,0.0
2026-01-15 12:00:00,ORD-108946,Galaxy A Smartphone,Korea,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5367,5367,150,150,On-Time,0,75.16976159506642,52.20476380327645,325.76842882212884,88.83425146665812,133216,20000,None,0.0,Off-Peak,2683,1073.2,0.0
2026-01-15 14:00:00,ORD-108947,Galaxy A Smartphone,India,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5280,5280,150,150,On-Time,0,74.17990860814221,49.346657393444495,349.73761441292675,90.70346709189597,127936,20000,None,0.0,Peak,2640,1056.0,396.0
2026-01-15 16:00:00,ORD-108948,EcoBubble Washing Machine,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),594,594,80,72,Delayed,0,75.59157084154425,46.92890243511216,391.21227688812024,97.70612262186292,52866,20000,None,0.0,Peak,1485,594.0,222.75
2026-01-15 18:00:00,ORD-108949,Galaxy Tab,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),1249,1249,80,80,On-Time,0,71.95872681811389,49.9532460859153,443.5335728361903,95.63763110432421,108283,20000,None,0.0,Peak,624,249.60000000000002,93.6
2026-01-15 20:00:00,ORD-108950,Galaxy A Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 2 (Standard),5283,5283,150,150,On-Time,0,74.89904412670523,46.16031412733274,343.27572880945274,90.88066214028696,122653,20000,None,0.0,Peak,2641,1056.4,396.15
2026-01-15 22:00:00,ORD-108951,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5356,5356,150,150,On-Time,0,77.38429241617104,46.39413515355496,319.18388143602203,88.67861962782409,14813,20000,Auto-Ordered via API,5.16,Off-Peak,2678,1071.2,0.0
2026-01-16 00:00:00,ORD-108952,Galaxy A Smartphone,Africa,Noida Plant (India) - Primary,Line 2 (Standard),5362,5362,150,150,On-Time,0,74.74082970864801,50.433057667285865,464.17386784695947,92.21723563183731,117291,20000,None,0.0,Off-Peak,2681,1072.4,0.0
2026-01-16 02:00:00,ORD-108953,Bespoke Refrigerator,Korea,Noida Plant (India) - Primary,Line 1 (High Speed),1133,1133,80,80,On-Time,0,76.3251128432981,52.42602025700362,341.5970241092957,88.25825067158245,98116,20000,None,0.0,Off-Peak,2832,1132.8,0.0
2026-01-16 04:00:00,ORD-108954,Neo QLED TV,Middle East,Gumi (Korea) - Primary,Line 1 (High Speed),1330,1330,80,72,Delayed,0,77.36153615791521,53.61225306396536,332.402922363315,92.20973278077784,101990,20000,None,0.0,Off-Peak,665,266.0,0.0
2026-01-16 06:00:00,ORD-108955,Galaxy Tab,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),992,992,80,72,Delayed,0,74.10000559681446,42.048816377654795,337.9058945473707,89.63636692919191,107291,20000,None,0.0,Off-Peak,496,198.4,0.0
2026-01-16 08:00:00,ORD-108956,Galaxy S Smartphone,Japan,Noida Plant (India) - Primary,Line 2 (Standard),5255,5255,150,150,On-Time,0,76.47513963909395,51.64899945292661,480.42473104423124,92.90773819290473,159558,20000,None,0.0,Off-Peak,2627,1050.8,0.0
2026-01-16 10:00:00,ORD-108957,Galaxy S Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5317,7975,150,150,Rerouted,0,73.6417346046877,53.097286053919845,429.79262739557436,97.75400660449299,151583,20000,None,0.0,Off-Peak,3987,1594.8000000000002,0.0
2026-01-16 12:00:00,ORD-108958,Galaxy Tab,Africa,Gumi (Korea) - Primary,Line 2 (Standard),1520,1520,80,72,Delayed,0,77.95743764825274,51.45438726906929,304.2270929261164,96.10470379767486,105771,20000,None,0.0,Off-Peak,760,304.0,0.0
2026-01-16 14:00:00,ORD-108959,Galaxy S Smartphone,India,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),5579,5579,150,150,On-Time,0,76.40667916002745,48.19059693162953,362.83396310612,95.95526859048498,146004,20000,None,0.0,Peak,2789,1115.6000000000001,418.35
2026-01-16 16:00:00,ORD-108960,Galaxy Tab,Australia/NZ,Gumi (Korea) - Primary,Line 1 (High Speed),1410,1410,80,80,On-Time,0,77.48229036902733,46.920761716858095,301.37796722456943,92.61823581863825,104361,20000,None,0.0,Peak,705,282.0,105.75
2026-01-16 18:00:00,ORD-108961,Bespoke Refrigerator,Korea,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1056,1056,80,80,On-Time,0,77.27724825131939,47.28042429167542,404.7728797530682,91.60836916709815,97060,20000,None,0.0,Peak,2640,1056.0,396.0
2026-01-16 20:00:00,ORD-108962,Galaxy S Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5349,5349,150,150,On-Time,0,75.7972835249426,53.375070023703785,311.09907691258115,88.18910394077065,140655,20000,None,0.0,Peak,2674,1069.6000000000001,401.1
2026-01-16 22:00:00,ORD-108963,Galaxy S Smartphone,USA,Gumi (Korea) - Primary,Line 2 (Standard),5652,5652,150,150,On-Time,0,74.66444040261062,49.70178096437825,362.47794021192294,90.84448320797564,135003,20000,None,0.0,Off-Peak,2826,1130.4,0.0
2026-01-17 00:00:00,ORD-108964,Neo QLED TV,India,Gumi (Korea) - Primary,Line 2 (Standard),1322,1322,80,80,On-Time,0,74.21655856706752,53.60796048013045,403.85301688130886,94.58426879988549,100668,20000,None,0.0,Off-Peak,661,264.40000000000003,0.0
2026-01-17 02:00:00,ORD-108965,Galaxy S Smartphone,Europe,Noida Plant (India) - Primary,Line 1 (High Speed),5528,5528,150,150,On-Time,0,72.80192837898085,52.81496178513165,427.6855500330502,91.64149401341864,129475,20000,None,0.0,Off-Peak,2764,1105.6000000000001,0.0
2026-01-17 04:00:00,ORD-108966,Neo QLED TV,Middle East,Gumi (Korea) - Primary,Line 3 (Heavy Duty),1472,1472,80,64,Delayed,0,72.49078456704737,52.14377750677173,311.78748388174586,88.80385112319507,99196,20000,None,0.0,Off-Peak,736,294.40000000000003,0.0
2026-01-17 06:00:00,ORD-108967,Galaxy S Smartphone,Korea,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5569,5569,150,150,On-Time,0,76.67779725749868,52.754242465028284,450.9586019620887,96.13825308455523,123906,20000,None,0.0,Off-Peak,2784,1113.6000000000001,0.0
2026-01-17 08:00:00,ORD-108968,Galaxy Tab,India,Queretaro (Mexico) - Partner,Line 2 (Standard),1028,1028,80,80,On-Time,0,73.23933572208698,51.491994909665394,421.5249909352701,92.2050068651703,103333,20000,None,0.0,Off-Peak,514,205.60000000000002,0.0
2026-01-17 10:00:00,ORD-108969,Galaxy A Smartphone,Africa,Noida Plant (India) - Primary,Line 1 (High Speed),5741,8611,150,150,Rerouted,0,73.66906431766994,53.26758181955928,309.13683477193746,94.00214819746758,108680,20000,None,0.0,Off-Peak,4305,1722.0,0.0
2026-01-17 12:00:00,ORD-108970,Galaxy A Smartphone,China,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5596,5596,150,150,On-Time,0,72.45549796373298,50.42790322251764,443.46038717623605,93.47260634432324,103084,20000,None,0.0,Off-Peak,2798,1119.2,0.0
2026-01-17 14:00:00,ORD-108971,Galaxy S Smartphone,Japan,Gumi (Korea) - Primary,Line 2 (Standard),5715,5715,150,150,On-Time,0,74.44624877087895,52.7423466264884,470.6572343102296,93.55082548354137,118191,20000,None,0.0,Peak,2857,1142.8,428.55
2026-01-17 16:00:00,ORD-108972,Galaxy S Smartphone,Malaysia (SEA),Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5284,5284,150,150,On-Time,0,75.399431180513,52.386780789344485,341.1635329803087,92.38319952668253,112907,20000,None,0.0,Peak,2642,1056.8,396.3
2026-01-17 18:00:00,ORD-108973,Galaxy A Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5389,5389,150,150,On-Time,0,73.1476919614037,54.77675799466131,329.2476625516233,89.09481128241457,97695,20000,None,0.0,Peak,2694,1077.6000000000001,404.1
2026-01-17 20:00:00,ORD-108974,Neo QLED TV,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1097,1097,80,80,On-Time,0,76.22256125198727,52.50493659881044,354.5734974673551,89.77276938095525,98099,20000,None,0.0,Peak,548,219.20000000000002,82.2
2026-01-17 22:00:00,ORD-108975,Galaxy A Smartphone,Japan,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5445,5445,150,135,Delayed,1,70.46770115264633,52.62480929939821,475.2416200623886,89.6475311719075,92250,20000,None,0.0,Off-Peak,2722,1088.8,0.0
2026-01-18 00:00:00,ORD-108976,Galaxy S Smartphone,India,Gumi (Korea) - Primary,Line 1 (High Speed),5784,8676,150,150,Rerouted,0,75.98868335476872,47.72491936725792,444.87206933957566,93.86407298523169,104231,20000,None,0.0,Off-Peak,4338,1735.2,0.0
2026-01-18 02:00:00,ORD-108977,EcoBubble Washing Machine,Australia/NZ,Noida Plant (India) - Primary,Line 1 (High Speed),856,856,80,80,On-Time,0,75.9529402149573,46.97996489413423,377.66956166971283,96.57347390157352,52010,20000,None,0.0,Off-Peak,2140,856.0,0.0
2026-01-18 04:00:00,ORD-108978,Galaxy S Smartphone,Africa,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5463,8194,150,150,Rerouted,0,74.84976843492385,51.36670002267588,316.2554133504824,91.61858108724044,96037,20000,None,0.0,Off-Peak,4097,1638.8000000000002,0.0
2026-01-18 06:00:00,ORD-108979,Galaxy S Smartphone,Africa,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5421,5421,150,135,Delayed,0,75.41685245296333,45.8836366680054,321.36964938579473,96.62959413233611,90616,20000,None,0.0,Off-Peak,2710,1084.0,0.0
2026-01-18 08:00:00,ORD-108980,Bespoke Refrigerator,Middle East,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1044,1044,80,80,On-Time,0,82.90228648854608,53.181621747251846,306.0284142123319,96.62733925084835,96016,20000,None,0.0,Off-Peak,2610,1044.0,0.0
2026-01-18 10:00:00,ORD-108981,Galaxy Tab,Malaysia (SEA),Gumi (Korea) - Primary,Line 3 (Heavy Duty),1343,1343,80,80,On-Time,0,74.80850281227617,43.00038057316701,393.24959934468404,94.64544428868501,101990,20000,None,0.0,Off-Peak,671,268.40000000000003,0.0
2026-01-18 12:00:00,ORD-108982,Neo QLED TV,Malaysia (SEA),Gumi (Korea) - Primary,Line 1 (High Speed),1228,1228,80,80,On-Time,0,72.69169184820778,53.10965709795857,485.22994203025587,92.1153148466199,96871,20000,None,0.0,Off-Peak,614,245.60000000000002,0.0
2026-01-18 14:00:00,ORD-108983,Bespoke Refrigerator,Africa,Gumi (Korea) - Primary,Line 2 (Standard),1068,1068,80,80,On-Time,0,74.10789776337096,49.792274483999115,358.3239720570969,94.13817758260306,94948,20000,None,0.0,Peak,2670,1068.0,400.5
2026-01-18 16:00:00,ORD-108984,Bespoke Refrigerator,India,Gumi (Korea) - Primary,Line 1 (High Speed),1240,1240,80,80,On-Time,0,74.6482584839707,44.3482606643466,319.06695823441527,88.88222684608382,93708,20000,None,0.0,Peak,3100,1240.0,465.0
2026-01-18 18:00:00,ORD-108985,Galaxy A Smartphone,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5656,5656,150,135,Delayed,0,76.37281756956553,50.65373809864119,442.57680383052207,95.50072268468317,86594,20000,None,0.0,Peak,2828,1131.2,424.2
2026-01-18 20:00:00,ORD-108986,Galaxy Tab,Middle East,Gumi (Korea) - Primary,Line 2 (Standard),860,860,80,64,Delayed,0,74.97879985382589,50.21129395690928,461.10071496122674,92.34336846606503,101130,20000,None,0.0,Peak,430,172.0,64.5
2026-01-18 22:00:00,ORD-108987,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5113,5113,150,150,On-Time,0,73.98986975862434,46.0269929949703,420.32843304007633,93.0309027470001,85503,20000,None,0.0,Off-Peak,2556,1022.4000000000001,0.0
2026-01-19 00:00:00,ORD-108988,Bespoke Refrigerator,Japan,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1137,1137,80,80,On-Time,0,73.35287562807078,55.165407316925325,442.6730317094864,92.09231541146166,92571,20000,None,0.0,Off-Peak,2842,1136.8,0.0
2026-01-19 02:00:00,ORD-108989,Neo QLED TV,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),1184,1184,80,80,On-Time,0,75.0595560546142,52.96068344221339,305.2775919658301,93.98871465175262,95687,20000,None,0.0,Off-Peak,592,236.8,0.0
2026-01-19 04:00:00,ORD-108990,Galaxy A Smartphone,Africa,Noida Plant (India) - Primary,Line 1 (High Speed),5341,5341,150,150,On-Time,0,74.71203534457717,49.55699173544284,399.51960454012624,90.49861998150234,81253,20000,None,0.0,Off-Peak,2670,1068.0,0.0
2026-01-19 06:00:00,ORD-108991,Galaxy S Smartphone,Korea,Gumi (Korea) - Primary,Line 2 (Standard),5434,5434,150,135,Delayed,0,76.05002100913072,53.48556111911519,324.7275642281457,97.74298843820682,80069,20000,None,0.0,Off-Peak,2717,1086.8,0.0
2026-01-19 08:00:00,ORD-108992,Galaxy A Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 1 (High Speed),5372,5372,150,150,On-Time,0,75.105863174745,49.36538685643846,402.53210218631364,95.47264348636983,75881,20000,None,0.0,Off-Peak,2686,1074.4,0.0
2026-01-19 10:00:00,ORD-108993,Galaxy A Smartphone,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5517,5517,150,150,On-Time,0,75.37634158596424,54.08262629662977,344.2182143764038,91.3483059165725,70364,20000,None,0.0,Off-Peak,2758,1103.2,0.0
2026-01-19 12:00:00,ORD-108994,Neo QLED TV,Japan,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1218,1218,80,80,On-Time,0,73.88932033425685,43.66065836398068,432.2451434532069,90.64057610857894,94469,20000,None,0.0,Off-Peak,609,243.60000000000002,0.0
2026-01-19 14:00:00,ORD-108995,Neo QLED TV,Japan,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1002,1002,80,80,On-Time,0,75.80962655287108,49.9718544871444,391.08176432759205,90.34487148888402,93467,20000,None,0.0,Peak,501,200.4,75.15
2026-01-19 16:00:00,ORD-108996,Bespoke Refrigerator,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),971,971,80,80,On-Time,0,74.83810083548535,52.20453809413116,429.2818182235801,92.44263531559534,91600,20000,None,0.0,Peak,2427,970.8000000000001,364.05
2026-01-19 18:00:00,ORD-108997,Galaxy Tab,Africa,Queretaro (Mexico) - Partner,Line 2 (Standard),914,914,80,80,On-Time,0,74.97380210858404,47.524628641296985,498.38253773613997,92.0817342458723,100216,20000,None,0.0,Peak,457,182.8,68.55
2026-01-19 20:00:00,ORD-108998,Galaxy S Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 1 (High Speed),5439,5439,150,150,On-Time,0,75.42700046778272,50.00686803414292,475.7909324591443,89.83865432956205,74630,20000,None,0.0,Peak,2719,1087.6000000000001,407.85
2026-01-19 22:00:00,ORD-108999,Galaxy S Smartphone,USA,Noida Plant (India) - Primary,Line 2 (Standard),5643,5643,150,150,On-Time,0,76.32601001694374,46.007130847691656,486.6509232960722,89.26417899807429,68987,20000,None,0.0,Off-Peak,2821,1128.4,0.0
2026-01-20 00:00:00,ORD-109000,Galaxy S Smartphone,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),5593,5593,150,150,On-Time,0,75.59659101771088,46.41233208056965,365.20043076071585,96.78206366135984,63394,20000,None,0.0,Off-Peak,2796,1118.4,0.0
2026-01-20 02:00:00,ORD-109001,Galaxy Tab,Europe,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),1280,1280,80,80,On-Time,0,73.33711280675655,49.39589671734875,326.37218205034486,95.89275763909328,98936,20000,None,0.0,Off-Peak,640,256.0,0.0
2026-01-20 04:00:00,ORD-109002,Galaxy Tab,USA,Queretaro (Mexico) - Partner,Line 1 (High Speed),901,901,80,80,On-Time,0,70.78350538326669,55.90825358819304,352.5638519955418,91.91474613193292,98035,20000,None,0.0,Off-Peak,450,180.0,0.0
2026-01-20 06:00:00,ORD-109003,Neo QLED TV,Australia/NZ,Noida Plant (India) - Primary,Line 2 (Standard),1093,1093,80,80,On-Time,0,75.77180199846595,47.07091090975635,394.9443754643189,95.45453744341346,92374,20000,None,0.0,Off-Peak,546,218.4,0.0
2026-01-20 08:00:00,ORD-109004,Bespoke Refrigerator,China,Gumi (Korea) - Primary,Line 3 (Heavy Duty),917,917,80,72,Delayed,0,80.86086084373417,52.47186401516569,330.4758132734361,89.48589284706712,90683,20000,None,0.0,Off-Peak,2292,916.8000000000001,0.0
2026-01-20 10:00:00,ORD-109005,Galaxy Tab,Europe,Noida Plant (India) - Primary,Line 2 (Standard),910,910,80,80,On-Time,0,75.08232984742983,52.21953847297358,388.91203654388346,89.03999427137589,97125,20000,None,0.0,Off-Peak,455,182.0,0.0
2026-01-20 12:00:00,ORD-109006,Bespoke Refrigerator,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),624,624,80,80,On-Time,0,74.32626739458613,48.4841834721683,494.68666920618557,95.45599833747701,90059,20000,None,0.0,Off-Peak,1560,624.0,0.0
2026-01-20 14:00:00,ORD-109007,Neo QLED TV,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1278,1278,80,80,On-Time,0,75.87177614104168,46.146704660402534,395.08247784526407,91.24470452509235,91096,20000,None,0.0,Peak,639,255.60000000000002,95.85
2026-01-20 16:00:00,ORD-109008,Galaxy Tab,Europe,Queretaro (Mexico) - Partner,Line 2 (Standard),1253,1253,80,80,On-Time,0,72.82342744130568,45.35274443209453,444.11417950232067,94.30585831757456,95872,20000,None,0.0,Peak,626,250.4,93.9
2026-01-20 18:00:00,ORD-109009,Galaxy S Smartphone,India,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5458,5458,150,150,On-Time,0,77.13075454700136,49.41604460561592,427.0335781525042,90.51307854898269,57936,20000,None,0.0,Peak,2729,1091.6000000000001,409.35
2026-01-20 20:00:00,ORD-109010,Neo QLED TV,Africa,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),1329,1329,80,80,On-Time,0,74.40185274686135,48.12897278317222,473.6119711705818,93.4461599696715,89767,20000,None,0.0,Peak,664,265.6,99.6
2026-01-20 22:00:00,ORD-109011,Galaxy S Smartphone,Japan,Noida Plant (India) - Primary,Line 2 (Standard),5660,5660,150,150,On-Time,0,76.51072948383573,46.06717960335682,485.2931678531071,91.1621827068592,52276,20000,None,0.0,Off-Peak,2830,1132.0,0.0
2026-01-21 00:00:00,ORD-109012,Galaxy S Smartphone,Korea,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5679,5679,150,120,Delayed,0,76.9022791619798,46.13897162165758,406.9708009959768,90.75123058396322,46597,20000,None,0.0,Off-Peak,2839,1135.6000000000001,0.0
2026-01-21 02:00:00,ORD-109013,Galaxy S Smartphone,Europe,Gumi (Korea) - Primary,Line 1 (High Speed),5283,5283,150,150,On-Time,0,75.24603803933928,53.111714144646534,426.0835110340133,92.01136744451446,41314,20000,None,0.0,Off-Peak,2641,1056.4,0.0
2026-01-21 04:00:00,ORD-109014,Bespoke Refrigerator,Malaysia (SEA),Gumi (Korea) - Primary,Line 1 (High Speed),1104,1104,80,80,On-Time,0,76.13845127188702,46.727822319956616,300.06625909869007,96.6242295145214,88955,20000,None,0.0,Off-Peak,2760,1104.0,0.0
2026-01-21 06:00:00,ORD-109015,Neo QLED TV,Japan,Gumi (Korea) - Primary,Line 1 (High Speed),1294,1294,80,80,On-Time,0,77.0641336100782,44.06548737661306,421.0044692472097,92.32332768675823,88473,20000,None,0.0,Off-Peak,647,258.8,0.0
2026-01-21 08:00:00,ORD-109016,Galaxy A Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5911,5911,150,150,On-Time,0,72.33759839029506,47.40478518211642,447.7319522736917,97.13542663023246,64453,20000,None,0.0,Off-Peak,2955,1182.0,0.0
2026-01-21 10:00:00,ORD-109017,Bespoke Refrigerator,India,Queretaro (Mexico) - Partner,Line 2 (Standard),1222,1222,80,80,On-Time,0,73.41061266009878,48.259927964125716,492.79399404556926,89.49829339969058,87733,20000,None,0.0,Off-Peak,3055,1222.0,0.0
2026-01-21 12:00:00,ORD-109018,Galaxy S Smartphone,China,Gumi (Korea) - Primary,Line 2 (Standard),5510,5510,150,150,On-Time,0,74.76042091970449,48.82458060102095,460.93727656495963,96.34417203083315,35804,20000,None,0.0,Off-Peak,2755,1102.0,0.0
2026-01-21 14:00:00,ORD-109019,Galaxy S Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5516,5516,150,150,On-Time,0,79.05152396094138,51.01420730982262,451.8370274140746,95.73809953431262,30288,20000,None,0.0,Peak,2758,1103.2,413.7
2026-01-21 16:00:00,ORD-109020,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 1 (High Speed),5641,5641,150,150,On-Time,0,78.66282643808668,52.44102180017191,456.5017288102406,91.75524018638352,24647,20000,None,0.0,Peak,2820,1128.0,423.0
2026-01-21 18:00:00,ORD-109021,Bespoke Refrigerator,Europe,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),832,832,80,80,On-Time,0,75.2395304522863,48.82823920852184,457.1911278307226,97.87870643743895,86901,20000,None,0.0,Peak,2080,832.0,312.0
2026-01-21 20:00:00,ORD-109022,Bespoke Refrigerator,Australia/NZ,Gumi (Korea) - Primary,Line 2 (Standard),945,945,80,80,On-Time,0,74.206494628554,44.51418140958614,439.74407290370215,94.50951408997969,85956,20000,None,0.0,Peak,2362,944.8000000000001,354.3
2026-01-21 22:00:00,ORD-109023,EcoBubble Washing Machine,USA,Gumi (Korea) - Primary,Line 3 (Heavy Duty),1311,1311,80,80,On-Time,0,73.5771081145085,48.987593871234985,360.4143357658502,89.87078487216307,50699,20000,None,0.0,Off-Peak,3277,1310.8000000000002,0.0
2026-01-22 00:00:00,ORD-109024,EcoBubble Washing Machine,Japan,Queretaro (Mexico) - Partner,Line 1 (High Speed),1430,1430,80,80,On-Time,0,72.60841481711117,53.97172441693146,394.1899890910911,88.37060610115957,49269,20000,None,0.0,Off-Peak,3575,1430.0,0.0
2026-01-22 02:00:00,ORD-109025,Neo QLED TV,USA,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1177,1177,80,80,On-Time,0,71.26990126781415,53.612962063260454,313.05088572923154,88.6210429532527,87296,20000,None,0.0,Off-Peak,588,235.20000000000002,0.0
2026-01-22 04:00:00,ORD-109026,Bespoke Refrigerator,China,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),941,941,80,80,On-Time,0,75.63514545278515,51.90906094628506,316.19943078369954,88.38748077166622,85015,20000,None,0.0,Off-Peak,2352,940.8000000000001,0.0
2026-01-22 06:00:00,ORD-109027,Galaxy S Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5459,5459,150,150,On-Time,0,75.10368875405335,52.22485050149469,324.09106705450074,88.10749579828986,19188,20000,Auto-Ordered via API,5.22,Off-Peak,2729,1091.6000000000001,0.0
2026-01-22 08:00:00,ORD-109028,Galaxy A Smartphone,Japan,Queretaro (Mexico) - Partner,Line 1 (High Speed),5665,5665,150,150,On-Time,0,72.87157031994963,52.64696056137118,493.2875631467817,92.96132227299731,58788,20000,None,0.0,Off-Peak,2832,1132.8,0.0
2026-01-22 10:00:00,ORD-109029,Galaxy A Smartphone,China,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5632,5632,150,150,On-Time,0,72.6013060098633,51.89710105349259,323.81348006551264,92.79611297839577,53156,20000,None,0.0,Off-Peak,2816,1126.4,0.0
2026-01-22 12:00:00,ORD-109030,Galaxy A Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5453,5453,150,150,On-Time,0,74.25102444994654,50.64107388464801,360.16230590975886,93.55870084032924,47703,20000,None,0.0,Off-Peak,2726,1090.4,0.0
2026-01-22 14:00:00,ORD-109031,Galaxy A Smartphone,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),5485,5485,150,150,On-Time,0,75.80477955762557,52.40430061154855,417.81132488715934,96.63768729273563,42218,20000,None,0.0,Peak,2742,1096.8,411.3
2026-01-22 16:00:00,ORD-109032,Galaxy A Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5756,5756,150,150,On-Time,0,72.17035199113559,50.682390960219635,345.1590266924975,95.10303063941511,36462,20000,None,0.0,Peak,2878,1151.2,431.7
